"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52"
"460",9999,9999,9999,9999,9999,5407.63500985752,4568.17267630945,9999,882.986834994115,2244.04810332179,1702.0118414163,948.654320162582,337.887723177249,9999,9999,9999,9999,9999,4787.10528017376,2807.19253282002,1591.79227855444,4655.26814128718,1172.09798449055,705.600139406706,342.053613454657,123.284365551624,9999,9999,9999,9999,9999,9999,3590.96430627273,4582.99703673871,1136.97172856195,3561.6160887766,758.203013716904,951.25369693199,269.460540161155,9999,9999,9999,9999,9999,9999,6131.85293188953,6685.32957877803,2803.73885850306,1073.24340616556,1096.82871475906,1086.66110494026,341.255181577896
"461",9999,9999,9999,8456.37786694433,9999,9999,9999,4856.28188160852,664.153788428097,861.427337451255,2059.54151941619,612.078352191852,458.055532233892,9999,9999,9999,9999,9999,9999,7096.87379261092,4822.78223836516,5677.36092594404,399.621814378991,1022.53852172183,280.311841642014,298.121409147181,9999,9999,9999,9999,9999,6708.24125964204,9999,3022.69763827124,2999.41138183383,2764.35101698316,1333.125775834,474.867936632914,224.515199676405,9999,9999,9999,9999,9999,9999,7972.69046029852,9999,874.356913356665,2536.35662639853,1014.88972148588,593.170774002109,154.408704268249
"462",9999,9999,9999,9999,9999,9999,7962.23450188742,1160.87561661022,5996.30754446476,1518.54923440500,165.414371093494,814.899516789663,308.57895758609,9999,9999,9999,9999,9999,9999,7140.8196001135,8669.49641097967,2741.74880293097,802.541549936247,1935.43037405158,312.136560029237,155.516152827465,9999,9999,9999,9999,9999,8986.82317072286,7420.53709977459,9999,1343.79787260486,847.08968205174,540.015070121671,992.897438868825,48.1472051733143,9999,9999,2494.44830907977,9999,9999,9999,7325.95422270327,7736.11776075088,4184.60244513135,2053.18382004665,651.500750695558,672.909328518633,1414.81148805310
"463",9999,9999,9999,9999,9999,9999,9999,9999,4516.86014534397,770.207493658564,2084.26893642292,964.354541284901,389.937344471177,9999,9999,9999,9999,5945.80895520605,9999,1516.66829339146,9117.3873637198,9999,630.136715558399,940.926759781804,856.004718457752,501.054031762846,9999,9999,9999,9999,9999,7344.68738212317,9999,6889.08869165442,2892.67489828914,3121.78821647087,487.854784372348,472.873454335781,266.807502591972,9999,9999,9999,9999,9999,9999,5610.64286141261,1790.05879347618,3368.99138111477,2609.17601655869,1152.42579883106,421.963676182501,395.981582426029
"464",9999,9999,9999,9999,9999,9999,9999,6544.2725194512,2198.89661461397,2733.45080473466,640.78597162298,389.25034648222,287.826611848215,9999,9999,9999,9999,9999,9435.95153282843,9999,5151.98773802875,3713.80961427062,9852.33906674881,1557.57882810606,410.961623540622,459.268223042304,9999,9999,9999,9999,863.19649520974,9999,9999,3868.34667233804,2098.62309466519,2335.34949063316,709.897879683566,469.684283493047,206.469352303614,6723.68231182653,9999,9999,9999,9999,9999,9999,9999,1196.34089643698,3823.91177477122,1456.56094134916,976.60449666267,337.559191610761
"465",9999,9999,9999,9999,9999,937.001391868154,9642.71804280815,1986.19038451819,3352.93830253167,630.18668299694,1591.19072409569,781.159732431195,412.857834104075,9999,9999,9999,9999,9999,5932.97556723229,9999,5757.71288603243,1290.88527685085,1625.87145940365,485.270333265634,505.270804298199,287.716695430842,9999,9999,9999,9999,9999,7972.3466004096,5711.16168612263,5262.26118819472,2605.43664415054,847.907606255773,605.993739112121,1353.44170962493,247.280890457272,9999,9999,9999,9999,9999,9999,9999,9999,1321.17116591716,989.675971816833,3575.87498178429,481.964964979704,101.189327498000
"466",9999,9999,9999,9999,9999,9999,2047.24114580572,6149.68191884769,4198.60972984033,1056.27269359581,3680.49054084017,399.968852719553,497.83254248379,9999,9999,9999,9999,9999,9999,9999,6093.77587676469,6109.60512138932,482.891230004879,533.039297362131,382.352449193459,443.706062554643,9999,9999,9999,9999,9999,4269.54040763903,9011.42137256488,6479.45885652658,1696.44776581501,1762.29080354610,495.668222293454,903.820903157556,347.760521035585,9999,9999,9999,9999,9999,3738.18811688499,6653.70759325362,9268.75328154036,4357.53749709495,4481.44929215221,190.093097484137,549.619067763741,262.708835890874
"467",9999,9999,9999,9999,9999,9999,5546.49460228341,5909.72934318685,3683.28699704133,1445.93237268614,151.467953897295,562.647960287126,595.780178182994,9999,9999,9999,9999,4087.51784172234,3881.35043615202,3224.31760234376,1080.57609383406,1538.92564178327,1726.76170786182,973.251252855375,210.402342517865,228.148390375139,9999,9999,9999,9999,9999,9999,9999,2848.86642525344,2633.16831347038,692.217219796592,821.506898773212,324.199361390725,228.303557041342,9999,9999,9999,9999,9999,9999,6029.93397444348,2466.05221288985,5669.2732011881,1232.80672593780,1134.53686883515,770.276490841788,679.471621834399
"468",9999,9999,9999,9999,9999,9999,9999,3525.96384616569,3917.54899015271,1190.92926048039,299.679473596306,1055.66777251118,343.697032066087,9999,9999,9999,9999,9999,2008.06753614499,8110.8245056846,1721.79045662746,8274.09781267642,505.244774342232,748.668170336546,1342.05111139224,289.831268267559,9999,9999,9999,9999,9999,9999,9999,9999,2522.24415627735,2037.65155351193,769.901641413854,399.281091144305,63.6730550231092,9999,9999,9999,9999,9999,9999,3028.00249597424,9999,1383.68189378519,1625.47825090247,995.94250292915,718.770349948217,274.517302852108
"469",9999,9999,9999,9999,9999,9999,3154.06168260244,5462.88548752288,975.879729045244,1675.89080686875,1307.68830885323,553.489000613391,662.755274799667,9999,9999,9999,9999,9999,9999,9391.32850628492,6594.58880723768,3714.04839390385,2627.39208507551,508.521331011978,1241.82609593328,316.233162904184,9999,9999,9999,9999,9999,6107.02115124393,9999,4261.93897328337,788.875799784659,2553.68648267293,750.930165384788,689.787589675028,163.439119661774,9999,9999,9999,9999,9999,9999,5670.05750277748,6103.21062936762,1843.84407615520,2496.74533921308,1237.10212214314,1001.10663618166,676.907070397194
"470",9999,9999,9999,9999,9999,8828.48992379487,6593.50910393005,3861.51046867962,3330.00592576021,1452.01807086316,450.076488905411,507.452748909297,590.196055445257,9999,9999,9999,9999,9999,8241.87008009177,9999,6966.01485688066,4080.53132437369,844.14321021306,1002.41381016523,272.571490726924,445.450271726494,9999,9999,9999,9999,9999,9671.7045394,9999,2804.49638158709,1752.88192972636,1928.67426122625,3130.12221198832,606.280435549421,426.846839532136,9999,9999,9999,9999,9999,8989.03143474446,9999,732.494363655416,7048.14546797391,661.602653158886,1012.02344130649,536.729921742763,130.864768046202
"471",9999,9999,9999,9999,9999,9999,9999,4370.02914245540,2522.14964992385,2230.65034092946,558.15276465644,704.929914347242,566.28057556986,9999,9999,9999,9999,9999,6936.23800828511,4515.20499984629,3364.04776291687,2622.71171252996,1560.34919695628,794.769912459333,3058.51462120619,597.23236792954,9999,9999,9999,9999,9999,9999,9999,5017.60589813552,5060.77752408532,2957.68399942619,461.981628041735,370.916394085144,250.956594368966,9999,9999,9999,9999,8498.87226272699,9999,7811.96791604576,5050.08224941974,2651.05941293362,1295.6548931989,2302.8016935591,436.836876468399,440.998501647337
"472",9999,9999,9999,9999,9999,9999,4595.07549871371,3504.97951272667,2881.48966266931,1724.63705996046,253.210415649578,364.303033838755,234.614009770197,9999,9999,9999,9999,9999,7185.84311438831,9999,3273.55125742834,2359.65318281210,4726.93553431386,578.23947079969,924.111256272733,253.369337532214,9999,9999,9999,9999,9999,9999,6693.6787166464,3208.95252812785,3431.78001957726,935.923446214129,571.190261349343,642.449088013881,267.374029358652,9999,9999,9999,9999,9999,5996.86683939074,1227.45441428281,9999,5532.0364407426,727.251535314925,847.806357877049,1724.29043657836,681.599778190264
"473",9999,9999,9999,9999,9999,9999,9999,5506.52407726186,3244.42475143867,1053.12058775226,399.545143881103,1007.94710365017,735.257859699547,9999,9999,9999,9999,5616.19101449287,6589.53446334069,9552.25076938488,7087.47297154106,1923.35910629668,1442.13864523675,1633.88432656125,846.180825027191,327.876461046838,9999,9999,9999,9999,9999,9999,5165.16383885508,3779.94103010121,2436.61207020481,2186.06392258861,1695.35832542079,818.272299625296,557.947163486344,9999,9999,9999,9999,9999,9999,2799.58407280268,5476.97080495517,3074.65946246474,858.208505905093,1505.99716963144,449.790809933374,199.426764379546
"474",9999,9999,9999,9999,9999,9999,9999,5193.69084067862,3436.40198235383,1208.55378833342,950.378366560136,1293.98881928990,236.598359721383,9999,9999,9999,9999,9999,7492.80053395452,9999,1450.78612150191,2692.18045797856,962.312873587104,720.08068198845,154.012633469096,366.675687048541,9999,9999,9999,9999,9999,9999,5254.73563848903,2734.49376425094,1469.25635285743,1599.76230209022,673.59292477171,284.221940329042,148.297071235758,9999,9999,9999,9999,9999,9999,3373.40791354687,929.048993182146,3862.79476727230,1646.29943014103,1266.54669421806,241.431691725639,382.335747935819
"475",9999,9999,9999,9999,9999,8610.17096486465,8639.70264533134,9999,5280.92401075311,4622.17528321853,965.73848255682,258.689230616655,377.863077023961,9999,9999,9999,9999,9999,6195.30704590272,4578.60394057002,9999,1554.61250486776,1698.66593559222,1041.17588190589,235.731220578582,436.418999752045,9999,9999,9999,9999,9999,9999,6608.46162809398,6976.01100655491,7662.91576214908,790.78108959862,2102.76882012831,269.347844748363,126.649983205093,9999,9999,9999,9999,6936.66474948323,9999,8163.23228340324,2371.32967815763,4085.33699590834,1238.10163604698,985.2620744841,132.771429705332,495.218437329647
"476",9999,9999,9999,9999,7504.88720304346,9999,5662.44942908462,9999,1864.63368178609,2353.52712723672,3194.76450501985,916.663148948848,150.137622976878,9999,9999,9999,9999,9999,9999,9999,4662.56455139085,950.547228723455,1825.0722562406,2528.21534559421,724.696016348613,190.991382727615,9999,9999,9999,9999,9999,9999,9999,7747.74321521492,5836.35225583008,1900.32366279585,655.768937701076,618.929832970428,149.928066409482,9999,9999,9999,9999,9999,5705.91498398622,6072.94844196371,4067.52417605996,1472.93881259180,298.886246254413,740.343176089782,912.978401922891,310.394186878691
"477",9999,9999,9999,9999,9999,9999,9999,7806.65018176687,3744.26058520879,1604.89045232191,2993.76399563386,304.022115026525,405.972352276622,9999,9999,9999,9999,9999,9999,9999,1783.23493504275,1889.07731813488,774.895779397879,1177.18855892735,705.165591287461,195.489301124469,9999,9999,9999,9999,9999,9999,9999,9999,1141.99178168082,1572.26914148255,1255.54500739596,1662.55325223072,257.516515214760,9999,9999,9999,9999,9999,9999,7275.60455308168,9999,2060.31843913069,3776.98517122536,1251.01173609020,690.477769183457,384.982786902128
"478",9999,9999,9999,9999,9999,5899.2824242838,9999,9999,2950.11917334864,2575.13715611671,389.459213777448,124.245187258166,992.575129618731,9999,9999,9999,7524.12302445153,9999,9999,3384.71136467139,9999,1287.21873894832,2627.54112113147,1745.59252283754,331.930181864991,416.377849572964,9999,9999,9999,9999,9999,8319.78126208888,1852.36942423561,723.868070655986,3947.03579083579,788.495351899015,524.214481751942,543.533278050997,209.948493573509,9999,9999,9999,9999,9999,7836.96263288177,9999,1788.73405832463,1982.04138098915,7422.10240049897,358.067835499798,1033.93439126012,283.582239443666
"479",9999,9999,9999,9999,9999,9999,9999,3520.12476011359,4105.18857597009,1583.70062399463,815.159854548898,887.773110333966,434.564406776051,9999,9999,9999,9999,7591.83254955978,9999,5288.13396751431,5714.22907345737,1041.56803786613,2094.91042200116,1978.66973426369,503.55514227469,149.393290380684,9999,9999,9999,9999,9999,8604.93963153602,2118.69660331569,3781.63746428499,2802.33453685921,790.494968961455,1567.77944478616,168.975563100302,223.161982173299,9999,9999,9999,9999,9999,9999,2027.85145900457,7481.02582006895,4825.55310709092,193.946054370351,785.943416385005,319.231854128426,947.868635587482
"480",9999,9999,9999,9999,8496.65291451726,9953.50568747573,9999,9999,9999,6305.90027306267,1475.89438654322,1555.49217484772,650.761335061677,9999,9999,9999,9999,9999,9999,9999,4781.77524303965,4422.93636284061,1810.99431565781,1392.68746924622,634.130760926093,278.891808310541,9999,9999,9999,9999,9999,9999,9999,3437.5835179699,1942.08626956745,2262.74595126991,573.244301653959,671.521023097867,247.040763141205,9999,9999,9999,9999,9999,9999,9999,1431.59718582695,9999,2046.87846910928,1798.84916486904,157.791798222674,54.8048736174884
"481",9999,9999,9999,9999,9999,9999,7668.46820286459,1961.90688830899,1041.39621258033,3130.4423145562,741.231036313656,446.149249606055,311.647030942417,9999,9999,9999,9999,9999,4172.05597193777,6529.80374698628,2491.17162207743,726.011046415118,642.480242020815,1546.15649864090,474.701940461606,216.824821971518,9999,9999,9999,9999,6853.52759384632,9999,5913.66130201741,2089.33732605108,9999,3206.75591376844,644.32890021788,457.272061652642,423.696226931539,9999,9999,9999,9999,9999,9999,732.844186130275,9999,2233.13656707637,2677.11587281758,403.884847159009,488.234164062378,785.4497955553
"482",9999,9999,9999,9999,9999,9999,4705.55205702946,2663.79685256603,6975.2655158851,1871.12697114654,533.024954175981,484.606501969378,537.689902961398,9999,9999,9999,9999,9999,9999,3916.62451498784,9999,4222.75278316652,1383.65116103611,4458.42399573701,537.962047821909,188.945349326279,9999,9999,9999,9999,9999,9999,1300.39874378492,9999,3066.98198574763,1133.06706258665,2902.84239949066,361.891127487272,222.511085023824,9999,9999,9999,9999,9999,6113.54586899726,9999,1606.45479164301,3616.94372106252,901.707271861225,1494.48777978081,168.526219382632,261.548494023143
"483",9999,9999,9999,9999,9999,6624.73993328664,9336.50191961442,4169.85307536981,1210.93129311137,658.339494536155,1418.45564914238,409.817980530583,264.185983869124,9999,9999,9999,9999,9999,9925.92905538417,9189.13165097972,6120.94108992038,2566.18981579258,1373.19626237563,4868.48463945496,1782.51031070972,402.053232093472,9999,9999,9999,9999,9999,9999,5513.00409334315,6915.96779890019,2776.45101464875,1430.48803026490,1653.24431889103,675.2668539884,228.390879454532,9999,9999,9999,9999,4615.23610341419,9999,4032.35462926463,3926.83484357556,4012.84732338516,8235.30091749299,883.909758219444,61.0150038958882,361.195247090379
"484",9999,9999,9999,9999,9999,8983.7228645642,9999,2514.21593201780,6281.0984960971,205.968841816784,2353.77156552647,570.380135015523,265.779783202482,9999,9999,9999,9999,9999,9999,9999,3372.55888670514,1827.47773097484,1578.16506362701,2243.94740243816,1022.09187071313,383.41159072738,9999,9999,9999,9999,9999,9999,6289.17355878862,9315.67904566911,6347.29597330611,827.442003518679,1741.95840686356,1118.97474604934,301.272705111903,9999,9999,9999,9999,9999,9999,2818.84828392389,1433.65090358515,995.419777167148,2453.24983146811,981.52161532595,1238.04395581916,384.15936560105
"485",9999,9999,9999,9999,9999,9999,8595.2855934278,2001.89387505820,3849.37110998594,1223.06441023741,1920.5254228649,262.341737609324,216.419758283237,9999,9999,9999,9999,9999,9999,9999,5765.26688256522,2197.48125441232,774.694941495834,2121.84868969983,401.453188433974,369.051398269406,9999,9999,9999,3494.21223254466,9999,8411.79782352699,1089.03270634694,1743.49020917334,1893.65369718476,3423.94097960104,1459.75296131805,602.17050650121,152.651364474426,9999,9999,9999,9999,9999,9999,8720.53655258431,8868.46902780636,3192.05498225216,1056.05736435937,2174.37779018541,503.28122007631,355.167437462673
"486",9999,9999,9999,8559.29786179895,9999,9999,9999,7731.53030101428,2925.78456764531,3529.39839663122,6233.08149075274,82.2622795343119,336.110734437518,9999,9999,9999,9999,9999,9999,3906.97262989978,5847.16734344314,2571.95804029615,523.212810311221,270.302276490041,2219.86444806932,359.179674095487,9999,9999,9999,9999,8184.39749384847,8202.80807698938,9999,9999,3950.03502515072,4248.77778852766,1626.27715307778,876.330242390143,705.019380153138,9999,9999,9999,9999,9999,3130.17928164724,8862.94392634685,7443.27754615933,1605.28316419617,3646.88088998543,1038.9448272023,1989.88166657120,1009.36605447135
"487",9999,9999,9999,9999,4918.45819377016,9999,9622.65550101668,3034.91753278716,2314.32738774026,2003.72456309321,1210.32911225142,267.821123595767,196.814653535416,9999,9999,9999,9999,9999,9999,9019.1404913575,9999,1390.89108093685,616.90963881622,1892.74032140782,924.951151685638,238.180486989677,9999,9999,9999,9999,9808.77644153776,9999,5461.08337528539,7187.18407349631,4759.32598043175,370.717937180547,983.974081177115,417.618795277252,230.299214032624,9999,9999,8738.5071130314,9999,9999,9999,9999,9517.91156620938,2372.17690849121,1011.46506597781,3763.50147194301,687.908827763801,343.131294151340
"488",9999,9999,9999,1718.79021949427,9999,9999,9999,5130.32041984959,3055.34647910439,2120.82492772285,211.793931608672,137.484442619418,57.0522579904451,9999,9999,9999,9999,9999,9999,4686.07241351194,3034.59266816444,5298.89128495323,1406.45412861122,1301.64253122608,701.250093738327,159.079785729352,9999,9999,9999,9999,9999,9542.3204563769,4911.83358674766,5026.39607166955,1574.57616532337,3043.39085688505,1907.52390568988,144.697760701421,113.244564177031,9999,9999,9999,9999,9999,9999,9999,6775.54462239229,6332.44763827651,2016.56804716965,559.945205812695,585.159965310536,202.680396079192
"489",9999,9999,9999,9999,6371.02170341262,9999,9999,5096.45727549916,627.026432365806,5666.72882157729,395.884913661699,152.081577512425,593.257485308062,9999,9999,9999,9999,9999,7830.13588032322,7154.48198331483,2491.72883069294,2834.78558407928,1140.87033429811,2873.83819323593,499.25427294899,211.930885063940,9999,9999,9999,9999,9999,9006.41525656468,3814.92431853212,1536.44469124744,1414.23864204407,1470.44243912647,1004.08211748273,67.0433024960342,236.437348056012,9999,9999,9999,6202.53448920432,9999,2147.84674585425,6581.20413368802,2696.56342672229,2748.99278569728,552.905585297916,1770.94970892160,267.520850353549,562.213258034403
"490",9999,9999,9999,9999,9999,9999,9999,9999,2159.22963271139,1607.20905248926,1177.49551979396,385.9250325194,313.559054831145,9999,9999,9999,9999,9999,9999,8202.3653780918,8266.31686749795,9999,3185.53808810988,2261.90064044057,583.310053916881,182.931992778881,9999,9999,9999,9999,2778.44890732465,9999,7010.33890231409,2111.30640647940,5141.32933408856,2739.39306553818,318.248601724978,1164.32097075333,1104.00280211928,9999,9999,9999,9999,9999,9999,9999,6512.1715424616,7501.31239389279,959.423032432778,1077.03211707464,525.755194070386,357.106099215076
"491",9999,9999,9999,9147.82920409367,9999,6564.95097477546,1714.52739267964,4886.23742490328,1482.02801243839,808.433609606683,2618.82153736254,618.408948189272,363.122647825328,9999,9999,9999,9999,9999,5916.4484191518,4494.95271246086,9999,2775.17617739973,1184.06491359528,742.305726653264,493.269434065339,256.898710724842,9999,9999,9999,9999,9999,9999,4958.44912475599,2826.3814661154,281.151788537820,2065.76392392247,2200.28403023385,510.712816713791,413.356317739017,9999,9999,9999,9999,9999,9999,7000.25269326244,5655.94508288796,3531.55954307542,683.704788781837,816.069872360522,192.007377604533,362.055867089588
"492",9999,9999,9999,9999,9999,9999,9999,9999,1417.67053179703,1002.10512416136,1674.96032597096,1076.31921813341,172.647201457690,9999,9999,9999,9999,9999,9999,4224.67106271212,1577.49159812998,779.357607388049,558.576528747073,630.374673693395,871.745272781123,534.590452518468,9999,9999,9999,9999,9999,9999,1948.3051575212,8268.36455440669,3862.77612401867,2583.7576098251,1462.65714053762,1316.36591472592,165.152341566905,9999,9999,9999,9999,3011.55116014041,6483.58412657155,9999,3996.83692533553,5911.05598924282,2890.96030623174,405.056257927094,531.8642685522,417.157020118053
"493",9999,9999,9999,9999,9999,4918.38232592634,9999,9345.75613388435,1615.10953504456,1637.56026593932,439.33770874875,423.553158695495,350.664952598937,9999,9999,9999,9999,1576.21095205056,9999,9999,7633.90326108713,3575.44251134499,459.480645977323,534.798249767974,1955.04783956902,421.734944458395,9999,9999,9999,9999,9999,4551.34999797626,9999,1989.85380987327,3883.91047281511,2688.21104526442,3244.64374343074,492.551269014639,532.293345751287,9999,9999,9999,9999,9999,9999,9999,3488.04940286235,3013.46663779873,2241.62397836687,837.788506286792,620.132879172882,603.081035676518
"494",9999,9999,9999,9999,9999,9999,9869.03274004584,1645.77461456572,734.432988504883,1179.00568265457,1805.15542645525,370.037908471526,952.525577726175,9999,9999,9999,9999,9999,6961.63540996568,5981.07273896551,5029.17486291081,9999,3005.75132775652,1198.71376138695,785.475809799765,407.849847998495,9999,9999,9999,3634.77613219479,9999,5721.07005461997,9999,2595.92678227677,3254.27365587373,2060.15711056333,1519.94237507659,323.262446324534,114.665221383838,9999,9999,9999,9999,9999,9999,9999,4030.03780065087,6608.65133880102,1457.33215658910,1476.54354523081,207.827270068175,291.167572709077
"495",9999,9999,9999,9999,9999,4948.19394215063,5306.62825968547,8198.55675912498,800.484577134672,800.20541626713,1028.29779713461,656.962578068177,420.139339951527,9999,9999,9999,9999,9999,9999,3521.61030075651,2145.72544081701,2453.57649906027,1075.70059430760,227.993648296292,974.877029131626,189.52453468256,9999,9999,9999,9999,9999,9999,5137.74069484418,4900.25439783794,3330.58341555211,2545.37177387774,102.617214290044,575.785599175526,413.174350566973,9999,9999,9999,9999,9999,371.056392472779,5400.35379357333,7708.34024517151,7180.38551986803,2128.8494226976,787.042829692356,549.729750958542,476.174206896167
"496",9999,9999,9999,9999,7049.82046221996,1451.17501198804,6933.487820292,8581.0049159739,367.216030753832,1817.05211557036,1312.54345089308,772.274907586046,771.680129661544,9999,9999,9999,9999,5558.15599483739,5270.4703053638,9999,5480.80807297371,660.237129212448,358.717063812695,1186.62580170544,891.912436665326,125.500853195577,9999,9999,9999,9999,9999,9999,8713.99976301367,2207.50382768498,3861.68591117754,630.933450730465,657.001504924756,175.024782894640,311.536065876174,9999,9999,9999,9999,9999,4161.34775182127,2959.21303137858,9999,4581.43522010304,183.558813547191,434.566501005674,490.334674728688,1110.31542678821
"497",9999,9999,9999,9999,9999,9999,2467.06093630995,9999,2637.06329735645,1751.03021072127,698.720804183583,213.012777085190,162.902877374823,9999,9999,9999,9999,9603.56747598414,9999,6907.91007996965,9999,1398.42310912275,1074.44345742038,780.750357636007,765.54894201487,321.71600600969,9999,9999,9999,9999,9012.0700481113,4837.78606180639,7437.68849019903,6214.99525163956,6410.78068902534,3201.15956623953,613.514133174682,582.818330416573,406.833222324428,9999,9999,9999,9999,9999,9999,9999,7415.8140608618,2218.98807017776,1139.60073338347,592.771036022548,144.509846049686,439.845476040783
"498",9999,9999,9999,9999,9999,2096.30747855503,9999,3181.58290472358,3035.29128478863,2393.57457481823,375.400922476381,97.0718024788148,203.337446172028,9999,9999,9999,7241.05800284442,9999,6595.61881418064,3273.87959803046,9999,2400.30883650781,573.101270930237,7413.94989543199,692.907921436679,191.124847683341,9999,9999,9999,9999,9999,9999,9765.02382903536,3218.04252595661,5779.21006703626,2643.80554679808,1550.67648553899,512.24110487756,182.086140119308,9999,9999,9999,9999,8022.18093824287,4048.60616505354,9999,3866.9050823704,1411.52339751674,7276.3679312684,1379.77148435686,816.531906394286,228.156069297016
"499",9999,9999,9999,9999,9999,9168.71876792999,1531.23834153117,7677.02847367628,896.096290596053,1073.62575477562,1009.76235753888,448.514624597798,66.8163903113446,9999,9999,9999,9999,9999,9999,9536.89491162297,9880.85354109086,3560.90719652175,850.820663326521,813.662024730355,912.157417330978,356.835281966223,9999,9999,9999,9999,9999,5907.44289984337,9999,2969.89626158021,2826.07341530212,851.745552889943,2792.64824821136,646.157220800101,731.581198742201,9999,9999,9999,9999,9999,6436.50491924564,4854.57020338841,5431.6422042643,1278.46884781359,1108.49657187290,1065.66426327563,181.078262576926,187.363244728438
"500",9999,9999,9999,9999,9999,8475.30637004852,6191.72642580037,2858.95312644817,9999,1030.75073400388,1075.43775331433,195.162704194437,568.009092240553,9999,9999,9999,9999,9999,9999,5285.49756974913,7174.27841405947,4006.10674400085,1518.45824976288,1087.30439056249,531.128107427418,99.221756669092,9999,9999,9999,9999,9999,9999,9999,874.162498151284,2107.9765713817,1374.11985834398,592.81479733712,819.585108913978,449.772587688528,9999,9999,9999,9999,9999,6766.58753169195,9999,5793.58648235894,9999,5135.88757045269,1344.30202398210,597.95382527612,206.241664764799
"501",9999,9999,9999,9999,9999,9999,9999,1524.94522616039,3019.09452070057,476.310988221409,464.210470821188,193.035847778563,111.124186244268,9999,9999,9999,9999,9999,9371.86338579953,9999,8386.00794347529,1760.94449932960,839.138914403775,446.632388944039,535.312599222738,438.34604267027,9999,9999,9999,9508.99012609263,9999,5003.14938077632,5421.73989483222,3831.79031255829,2627.31637035614,4394.53702824996,708.326866752606,159.080980788238,237.970069590515,9999,9999,9999,9486.31456242438,9999,9999,9999,3581.87860037081,1120.0152306606,1585.95027665406,502.563640164042,865.224835938025,788.890079843864
"502",9999,9999,9999,9999,9999,9999,5067.72197435479,5167.18832057803,1797.27154622481,801.887881056106,1564.01773868619,829.891563066912,431.452455833023,9999,9999,9999,9999,9999,9999,8490.56627489519,2863.51792738061,9999,1427.70942061322,1080.29989389530,1000.68611325676,375.028535484043,9999,9999,9999,9999,9999,9999,4848.85511904499,2401.36649324145,3878.7488528076,3115.24127686519,891.676753111397,290.111250377753,175.548364499379,9999,9999,9999,9999,9999,2684.84235698982,5257.17724059736,9999,2309.51112597381,1565.22512864190,1135.97776172815,1084.78445800627,380.382617305455
"503",9999,9999,9999,9999,9999,9999,9999,1011.02064401191,892.568738922518,2912.33877401475,1247.72770211878,732.10274393965,241.470528959280,9999,9999,9999,9999,9999,7654.13615243064,4568.70198999975,3079.08448554037,4639.20622387871,9999,469.001788322575,903.05547760696,21.1863706553851,9999,9999,9999,9999,2559.83766192457,9999,5025.78033309788,9999,499.67566246132,2634.24802276077,2243.82624317215,287.707640472837,604.265490405431,9999,9999,9999,9999,9999,9015.37267583215,9999,3751.76532014149,9999,4025.72182409696,1051.26369902613,897.05103278853,491.479224497923
"504",9999,9999,9999,9999,9999,7775.17035616523,2928.67688511983,1865.39934413414,3965.90951276216,1715.21686399112,2293.39932955259,2499.56513568488,507.65342733876,9999,9999,9999,9999,9999,7522.57224560763,8077.1717824982,2980.16522995668,2023.31420025395,1230.15896239198,1214.08956452643,183.298961681588,201.490233962804,9999,9999,9999,9999,9999,9999,7755.51634762077,6140.46457438934,5965.94923083224,1502.09566709958,1364.62605043261,194.352315641480,621.841440163685,9999,9999,9999,9999,9999,9999,9999,9011.01337962209,713.546175843725,5751.59698698216,582.089983528517,1309.65912649989,344.851852499962
"505",9999,9999,9999,9999,5352.48025806158,9999,6501.57250942994,5224.64376736885,9999,989.069616455898,1161.87102304199,307.629207766428,334.044831142222,9999,9999,9999,9999,9999,8642.02565432864,9999,6934.58857991718,4174.93013083864,1308.76878103128,1227.21180925407,657.047070102514,260.049730132434,9999,9999,9999,9999,9999,9999,1853.23475414189,6390.00700729863,8163.94506256997,1438.06734685086,1312.65241720646,369.048367205837,144.672166603642,9999,9999,9999,9999,9999,5965.3001780343,3011.17431364245,301.791474354638,2181.18795387063,1217.55581765605,146.733627981463,176.881751720628,282.753362884472
"506",9999,9999,9999,9999,5621.53591961759,9999,9999,8279.9678982277,3793.20258067082,1870.35851856568,2476.22129947647,620.12899975336,645.387961414787,9999,9999,9999,9999,9999,6819.47433623002,7648.12517784665,4936.27175510254,3242.1070736444,7205.79801231923,436.693831190903,502.951997119996,516.67814324657,9999,9999,9999,9999,5365.44650272623,9999,5971.81519941588,8447.10263620757,2626.13201877714,2878.43619303356,298.247006130012,775.306017317543,503.967223310035,9999,9999,9999,9999,9999,9999,9999,3803.59806064993,1715.89648252848,2763.79070680405,306.483756437044,330.004625042805,155.584893322694
"507",9999,9999,9999,9999,9999,9999,9999,2076.77772220578,3026.51516181534,1490.17010639205,597.717990214273,664.52342194662,966.331241183734,9999,9999,9999,9999,9999,9999,8567.82227198052,7743.02452402632,793.938040696319,1764.7420791708,567.157390239354,285.45620742302,674.576682367715,9999,9999,9999,9999,9999,9999,3514.32519466588,2671.91574284033,4679.41555117099,1435.38248436100,1778.13019799987,720.359207647771,158.605803269654,9999,9999,9999,9999,9999,9999,9999,8069.00294345807,255.234454937180,2461.69102443843,322.787312116151,328.072822321214,403.873223886634
